"stage"	"gender"	"ethnicity"
"Grad"	"Male"	"White"
"Grad"	"Male"	"White"
"Grad"	"Male"	"White"
"Grad"	"Male"	"White"
"Grad"	"Male"	"White"
"Grad"	"Male"	"White"
"Grad"	"Male"	"White"
"Grad"	"Male"	"White"
"Grad"	"Male"	"White"
"Grad"	"Male"	"White"
"Grad"	"Male"	"White"
"Grad"	"Male"	"White"
"Grad"	"Male"	"White"
"Grad"	"Male"	"White"
"Grad"	"Male"	"White"
"Grad"	"Male"	"White"
"Grad"	"Male"	"White"
"Grad"	"Male"	"White"
"Grad"	"Male"	"White"
"Grad"	"Male"	"White"
"Grad"	"Male"	"White"
"Grad"	"Male"	"White"
"Grad"	"Male"	"White"
"Grad"	"Male"	"White"
"Grad"	"Male"	"White"
"Grad"	"Male"	"White"
"Grad"	"Male"	"White"
"Grad"	"Male"	"White"
"Grad"	"Male"	"White"
"Grad"	"Male"	"White"
"Grad"	"Male"	"White"
"Grad"	"Male"	"White"
"Grad"	"Male"	"White"
"Grad"	"Male"	"White"
"Grad"	"Male"	"White"
"Grad"	"Male"	"White"
"Grad"	"Male"	"White"
"Grad"	"Male"	"White"
"Grad"	"Male"	"White"
"Grad"	"Male"	"White"
"Grad"	"Male"	"White"
"Grad"	"Male"	"White"
"Grad"	"Male"	"White"
"Grad"	"Male"	"White"
"Grad"	"Male"	"White"
"Grad"	"Male"	"White"
"Grad"	"Male"	"White"
"Grad"	"Male"	"White"
"Grad"	"Male"	"White"
"Grad"	"Male"	"White"
"Grad"	"Male"	"White"
"Grad"	"Male"	"White"
"Grad"	"Male"	"White"
"Grad"	"Male"	"White"
"Grad"	"Male"	"White"
"Grad"	"Male"	"White"
"Grad"	"Male"	"White"
"Grad"	"Male"	"White"
"Grad"	"Male"	"White"
"Grad"	"Male"	"White"
"Grad"	"Male"	"White"
"Grad"	"Male"	"White"
"Grad"	"Male"	"White"
"Grad"	"Male"	"White"
"Grad"	"Male"	"White"
"Grad"	"Male"	"White"
"Grad"	"Male"	"White"
"Grad"	"Male"	"White"
"Grad"	"Male"	"White"
"Grad"	"Male"	"White"
"Grad"	"Male"	"White"
"Grad"	"Male"	"White"
"Grad"	"Male"	"White"
"Grad"	"Male"	"Latino"
"Grad"	"Male"	"Latino"
"Grad"	"Male"	"Latino"
"Grad"	"Male"	"Latino"
"Grad"	"Male"	"Latino"
"Grad"	"Male"	"Latino"
"Grad"	"Male"	"Latino"
"Grad"	"Male"	"Latino"
"Grad"	"Male"	"Latino"
"Grad"	"Male"	"Latino"
"Grad"	"Male"	"Latino"
"Grad"	"Male"	"Latino"
"Grad"	"Male"	"Latino"
"Grad"	"Male"	"Latino"
"Grad"	"Male"	"Latino"
"Grad"	"Male"	"Latino"
"Grad"	"Male"	"Latino"
"Grad"	"Male"	"Latino"
"Grad"	"Male"	"Latino"
"Grad"	"Male"	"Latino"
"Grad"	"Male"	"Arab"
"Grad"	"Male"	"Arab"
"Grad"	"Male"	"Arab"
"Grad"	"Male"	"Other"
"Grad"	"Male"	"Other"
"Grad"	"Male"	"Other"
"Grad"	"Male"	"Other"
"Grad"	"Male"	"Other"
"Grad"	"Male"	"Other"
"Grad"	"Male"	"Other"
"Grad"	"Male"	"Other"
"Grad"	"Male"	"Other"
"Grad"	"Male"	"Other"
"Grad"	"Male"	"Other"
"Grad"	"Male"	"Other"
"Grad"	"Male"	"Other"
"Grad"	"Male"	"Other"
"Grad"	"Male"	"Other"
"Grad"	"Male"	"Other"
"Grad"	"Male"	"Other"
"Grad"	"Male"	"Other"
"Grad"	"Male"	"Other"
"Grad"	"Male"	"Other"
"Grad"	"Male"	"Other"
"Grad"	"Male"	"Other"
"Grad"	"Male"	"Other"
"Grad"	"Male"	"Other"
"Grad"	"Male"	"Other"
"Grad"	"Male"	"Other"
"Grad"	"Male"	"Other"
"Grad"	"Male"	"Other"
"Grad"	"Male"	"Other"
"Grad"	"Male"	"Other"
"Grad"	"Male"	"Other"
"Grad"	"Male"	"Other"
"Grad"	"Male"	"Other"
"Grad"	"Male"	"Other"
"Grad"	"Male"	"Other"
"Grad"	"Male"	"Other"
"Grad"	"Male"	"Other"
"Grad"	"Male"	"Other"
"Grad"	"Male"	"Other"
"Grad"	"Male"	"Other"
"Grad"	"Male"	"Other"
"Grad"	"Male"	"Other"
"Grad"	"Male"	"Other"
"Grad"	"Male"	"Other"
"Grad"	"Male"	"Other"
"Grad"	"Male"	"Other"
"Grad"	"Male"	"Other"
"Grad"	"Male"	"Other"
"Grad"	"Male"	"Other"
"Grad"	"Male"	"Other"
"Grad"	"Male"	"Other"
"Grad"	"Male"	"Other"
"Grad"	"Male"	"Other"
"Grad"	"Male"	"Other"
"Grad"	"Male"	"Other"
"Grad"	"Male"	"Other"
"Grad"	"Male"	"Other"
"Grad"	"Male"	"Other"
"Grad"	"Male"	"Other"
"Grad"	"Male"	"Other"
"Grad"	"Male"	"Other"
"Grad"	"Male"	
"Grad"	"Male"	
"Grad"	"Male"	
"Grad"	"Male"	
"Grad"	"Male"	
"Grad"	"Male"	
"Grad"	"Male"	
"Grad"	"Male"	
"Grad"	"Male"	
"Grad"	"Male"	
"Grad"	"Male"	
"Grad"	"Male"	
"Grad"	"Male"	
"Grad"	"Male"	
"Grad"	"Male"	
"Grad"	"Male"	
"Grad"	"Male"	
"Grad"	"Male"	
"Grad"	"Male"	
"Grad"	"Male"	
"Grad"	"Male"	
"Grad"	"Male"	
"Grad"		"Black"
"Grad"		"Black"
"Grad"		"Black"
"Grad"		"Black"
"Grad"		"Black"
"Grad"		"Black"
"Grad"		"Black"
"Grad"		"Native American"
"Grad"		"Native American"
"Grad"		"Asian"
"Grad"		"Asian"
"Grad"		"Asian"
"Grad"		"Asian"
"Grad"		"Asian"
"Grad"		"Asian"
"Grad"		"Asian"
"Grad"		"Asian"
"Grad"		"Asian"
"Grad"		"Asian"
"Grad"		"Asian"
"Grad"		"Asian"
"Grad"		"Asian"
"Grad"		"Asian"
"Grad"		"Asian"
"Grad"		"Asian"
"Grad"		"Asian"
"Grad"		"Asian"
"Grad"		"Asian"
"Grad"		"Asian"
"Grad"		"Asian"
"Grad"		"Asian"
"Grad"		"Asian"
"Grad"		"Asian"
"Grad"		"Asian"
"Grad"		"Asian"
"Grad"		"Asian"
"Grad"		"Asian"
"Grad"		"Asian"
"Grad"		"Asian"
"Grad"		"Asian"
"Grad"		"Asian"
"Grad"		"Asian"
"Grad"		"Asian"
"Grad"		"Asian"
"Grad"		"Asian"
"Grad"		"Asian"
"Grad"		"Asian"
"Grad"		"Asian"
"Grad"		"Asian"
"Grad"		"Asian"
"Grad"		"Asian"
"Grad"		"Asian"
"Grad"		"Asian"
"Grad"		"Asian"
"Grad"		"Asian"
"Grad"		"Asian"
"Grad"		"Asian"
"Grad"		"Asian"
"Grad"		"Asian"
"Grad"		"Asian"
"Grad"		"Asian"
"Grad"		"Asian"
"Grad"		"Asian"
"Grad"		"Asian"
"Grad"		"Asian"
"Grad"		"Asian"
"Grad"		"Asian"
"Grad"		"White"
"Grad"		"White"
"Grad"		"White"
"Grad"		"White"
"Grad"		"White"
"Grad"		"White"
"Grad"		"White"
"Grad"		"White"
"Grad"		"White"
"Grad"		"White"
"Grad"		"White"
"Grad"		"White"
"Grad"		"White"
"Grad"		"White"
"Grad"		"White"
"Grad"		"White"
"Grad"		"White"
"Grad"		"White"
"Grad"		"White"
"Grad"		"White"
"Grad"		"White"
"Grad"		"White"
"Grad"		"White"
"Grad"		"White"
"Grad"		"White"
"Grad"		"White"
"Grad"		"White"
"Grad"		"White"
"Grad"		"White"
"Grad"		"White"
"Grad"		"White"
"Grad"		"White"
"Grad"		"White"
"Grad"		"White"
"Grad"		"White"
"Grad"		"White"
"Grad"		"White"
"Grad"		"White"
"Grad"		"White"
"Grad"		"White"
"Grad"		"White"
"Grad"		"White"
"Grad"		"White"
"Grad"		"White"
"Grad"		"White"
"Grad"		"White"
"Grad"		"White"
"Grad"		"White"
"Grad"		"White"
"Grad"		"White"
"Grad"		"White"
"Grad"		"White"
"Grad"		"White"
"Grad"		"White"
"Grad"		"White"
"Grad"		"White"
"Grad"		"White"
"Grad"		"White"
"Grad"		"White"
"Grad"		"White"
"Grad"		"White"
"Grad"		"White"
"Grad"		"White"
"Grad"		"White"
"Grad"		"White"
"Grad"		"White"
"Grad"		"White"
"Grad"		"White"
"Grad"		"White"
"Grad"		"White"
"Grad"		"White"
"Grad"		"White"
"Grad"		"White"
"Grad"		"White"
"Grad"		"White"
"Grad"		"White"
"Grad"		"White"
"Grad"		"White"
"Grad"		"White"
"Grad"		"White"
"Grad"		"White"
"Grad"		"White"
"Grad"		"White"
"Grad"		"White"
"Grad"		"White"
"Grad"		"White"
"Grad"		"White"
"Grad"		"White"
"Grad"		"White"
"Grad"		"White"
"Grad"		"White"
"Grad"		"White"
"Grad"		"White"
"Grad"		"White"
"Grad"		"White"
"Grad"		"White"
"Grad"		"White"
"Grad"		"White"
"Grad"		"White"
"Grad"		"White"
"Grad"		"White"
"Grad"		"White"
"Grad"		"White"
"Grad"		"White"
"Grad"		"White"
"Grad"		"White"
"Grad"		"White"
"Grad"		"White"
"Grad"		"White"
"Grad"		"White"
"Grad"		"White"
"Grad"		"White"
"Grad"		"White"
"Grad"		"White"
"Grad"		"White"
"Grad"		"White"
"Grad"		"White"
"Grad"		"White"
"Grad"		"White"
"Grad"		"White"
"Grad"		"White"
"Grad"		"White"
"Grad"		"White"
"Grad"		"White"
"Grad"		"White"
"Grad"		"White"
"Grad"		"White"
"Grad"		"White"
"Grad"		"White"
"Grad"		"White"
"Grad"		"White"
"Grad"		"White"
"Grad"		"White"
"Grad"		"White"
"Grad"		"White"
"Grad"		"White"
"Grad"		"White"
"Grad"		"White"
"Grad"		"White"
"Grad"		"White"
"Grad"		"White"
"Grad"		"White"
"Grad"		"White"
"Grad"		"White"
"Grad"		"White"
"Grad"		"White"
"Grad"		"White"
"Grad"		"White"
"Grad"		"White"
"Grad"		"White"
"Grad"		"White"
"Grad"		"White"
"Grad"		"White"
"Grad"		"White"
"Grad"		"White"
"Grad"		"White"
"Grad"		"White"
"Grad"		"White"
"Grad"		"White"
"Grad"		"White"
"Grad"		"White"
"Grad"		"White"
"Grad"		"White"
"Grad"		"White"
"Grad"		"White"
"Grad"		"White"
"Grad"		"White"
"Grad"		"White"
"Grad"		"White"
"Grad"		"White"
"Grad"		"White"
"Grad"		"White"
"Grad"		"White"
"Grad"		"White"
"Grad"		"Latino"
"Grad"		"Latino"
"Grad"		"Latino"
"Grad"		"Latino"
"Grad"		"Latino"
"Grad"		"Other"
"Grad"		"Other"
"Grad"		"Other"
"Grad"		"Other"
"Grad"		"Other"
"Grad"		"Other"
"Grad"		"Other"
"Grad"		"Other"
"Grad"		"Other"
"Grad"		"Other"
"Grad"		"Other"
"Grad"		"Other"
"Grad"		"Other"
"Grad"		"Other"
"Grad"		"Other"
"Grad"		"Other"
"Grad"		"Other"
"Grad"		"Other"
"Grad"		"Other"
"Grad"		"Other"
"Grad"		"Other"
"Grad"		"Other"
"Grad"		"Other"
"Grad"		"Other"
"Grad"		"Other"
"Grad"		"Other"
"Grad"		"Other"
"Grad"		"Other"
"Grad"		"Other"
"Grad"		"Other"
"Grad"		"Other"
"Grad"		"Other"
"Grad"		"Other"
"Grad"		"Other"
"Grad"		"Other"
"Grad"		"Other"
"Grad"		"Other"
"Grad"		"Other"
"Grad"		"Other"
"Grad"		"Other"
"Grad"		"Other"
"Grad"		"Other"
"Grad"		"Other"
"Grad"		"Other"
"Grad"		"Other"
"Grad"		"Other"
"Grad"		"Other"
"Grad"		"Other"
"Grad"		"Other"
"Grad"		"Other"
"Grad"		"Other"
"Grad"		"Other"
"Grad"		"Other"
"Grad"		"Other"
"Grad"		"Other"
"Grad"		"Other"
"Grad"		"Other"
"Grad"		"Other"
"Grad"		"Other"
"Grad"		"Other"
"Grad"		"Other"
"Grad"		"Other"
"Grad"		"Other"
"Grad"		"Other"
"Grad"		"Other"
"Grad"		"Other"
"Grad"		"Other"
"Grad"		"Other"
"Grad"		"Other"
"Grad"		"Other"
"Grad"		"Other"
"Grad"		"Other"
"Grad"		"Other"
"Grad"		"Other"
"Grad"		"Other"
"Grad"		"Other"
"Grad"		"Other"
"Grad"		"Other"
"Grad"		"Other"
"Grad"		"Other"
"Grad"		"Other"
"Grad"		"Other"
"Grad"		"Other"
"Grad"		"Other"
"Grad"		"Other"
"Grad"		"Other"
"Grad"		"Other"
"Grad"		"Other"
"Grad"		"Other"
"Grad"		"Other"
"Grad"		"Other"
"Grad"		"Other"
"Grad"		"Other"
"Grad"		"Other"
"Grad"		"Other"
"Grad"		"Other"
"Grad"		"Other"
"Grad"		"Other"
"Grad"		"Other"
"Grad"		"Other"
"Grad"		"Other"
"Grad"		"Other"
"Grad"		"Other"
"Grad"		"Other"
"Grad"		"Other"
"Grad"		"Other"
"Grad"		"Other"
"Grad"		"Other"
"Grad"		"Other"
"Grad"		"Other"
"Grad"		"Other"
"Grad"		"Other"
"Grad"		"Other"
"Grad"		"Other"
"Grad"		"Other"
"Grad"		"Other"
"Grad"		"Other"
"Grad"		"Other"
"Grad"		"Other"
"Grad"		"Other"
"Grad"		"Other"
"Grad"		"Other"
"Grad"		"Other"
"Grad"		"Other"
"Grad"		"Other"
"Grad"		"Other"
"Grad"		"Other"
"Grad"		"Other"
"Grad"		"Other"
"Grad"		"Other"
"Grad"		"Other"
"Grad"		"Other"
"Grad"		"Other"
"Grad"		"Other"
"Grad"		"Other"
"Grad"		"Other"
"Grad"		"Other"
"Grad"		"Other"
"Grad"		"Other"
"Grad"		"Other"
"Grad"		"Other"
"Grad"		"Other"
"Grad"		"Other"
"Grad"		"Other"
"Grad"		"Other"
"Grad"		"Other"
"Grad"		"Other"
"Grad"		"Other"
"Grad"		"Other"
"Grad"		"Other"
"Grad"		"Other"
"Grad"		"Other"
"Grad"		"Other"
"Grad"		"Other"
"Grad"		"Other"
"Grad"		"Other"
"Grad"		"Other"
"Grad"		"Other"
"Grad"		"Other"
"Grad"		"Other"
"Grad"		"Other"
"Grad"		"Other"
"Grad"		"Other"
"Grad"		"Other"
"Grad"		"Other"
"Grad"		"Other"
"Grad"		"Other"
"Grad"		"Other"
"Grad"		"Other"
"Grad"		"Other"
"Grad"		"Other"
"Grad"		"Other"
"Grad"		"Other"
"Grad"		"Other"
"Grad"		"Other"
"Grad"		"Other"
"Grad"		"Other"
"Grad"		"Other"
"Grad"		"Other"
"Grad"		"Other"
"Grad"		"Other"
"Grad"		"Other"
"Grad"		"Other"
"Grad"		"Other"
"Grad"		"Other"
"Grad"		"Other"
"Grad"		"Other"
"Grad"		"Other"
"Grad"		"Other"
"Grad"		"Other"
"Grad"		"Other"
"Grad"		"Other"
"Grad"		"Other"
"Grad"		"Other"
"Grad"		"Other"
"Grad"		"Other"
"Grad"		"Other"
"Grad"		"Other"
"Grad"		"Other"
"Grad"		"Other"
"Grad"		"Other"
"Grad"		"Other"
"Grad"		"Other"
"Grad"		"Other"
"Grad"		"Other"
"Grad"		"Other"
"Grad"		"Other"
"Grad"		"Other"
"Grad"		"Other"
"Grad"		"Other"
"Grad"		"Other"
"Grad"		"Other"
"Grad"		"Other"
"Grad"		"Other"
"Grad"		"Other"
"Grad"		"Other"
"Grad"		"Other"
"Grad"		"Other"
"Grad"		"Other"
"Grad"		"Other"
"Grad"		"Other"
"Grad"		"Other"
"Grad"		"Other"
"Grad"		"Other"
"Grad"		"Other"
"Grad"		"Other"
"Grad"		"Other"
"Grad"		"Other"
"Grad"		"Other"
"Grad"		"Other"
"Grad"		"Other"
"Grad"		"Other"
"Grad"		"Other"
"Grad"		"Other"
"Grad"		"Other"
"Grad"		"Other"
"Grad"		"Other"
"Grad"		"Other"
"Grad"		"Other"
"Grad"		"Other"
"Grad"		"Other"
"Grad"		"Other"
"Grad"		"Other"
"Grad"		"Other"
"Grad"		"Other"
"Grad"		"Other"
"Grad"		"Other"
"Grad"		"Other"
"Grad"		"Other"
"Grad"		"Other"
"Grad"		"Other"
"Grad"		"Other"
"Grad"		"Other"
"Grad"		"Other"
"Grad"		"Other"
"Grad"		"Other"
"Grad"		"Other"
"Grad"		"Other"
"Grad"		"Other"
"Grad"		"Other"
"Grad"		"Other"
"Grad"		"Other"
"Grad"		"Other"
"Grad"		"Other"
"Grad"		"Other"
"Grad"		"Other"
"Grad"		"Other"
"Grad"		"Other"
"Grad"		"Other"
"Grad"		"Other"
"Grad"		"Other"
"Grad"		"Other"
"Grad"		"Other"
"Grad"		"Other"
"Grad"		"Other"
"Grad"		"Other"
"Grad"		"Other"
"Grad"		"Other"
"Grad"		"Other"
"Grad"		"Other"
"Grad"		"Other"
"Grad"		"Other"
"Grad"		"Other"
"Grad"		"Other"
"Grad"		"Other"
"Grad"		"Other"
"Grad"		"Other"
"Grad"		"Other"
"Grad"		"Other"
"Grad"		"Other"
"Grad"		"Other"
"Grad"		"Other"
"Grad"		"Other"
"Grad"		"Other"
"Grad"		"Other"
"Grad"		"Other"
"Grad"		"Other"
"Grad"		"Other"
"Grad"		"Other"
"Grad"		"Other"
"Grad"		"Other"
"Grad"		"Other"
"Grad"		"Other"
"Grad"		"Other"
"Grad"		"Other"
"Grad"		"Other"
"Grad"		"Other"
"Grad"		"Other"
"Grad"		"Other"
"Grad"		"Other"
"Grad"		"Other"
"Grad"		"Other"
"Grad"		"Other"
"Grad"		"Other"
"Grad"		"Other"
"Grad"		"Other"
"Grad"		"Other"
"Grad"		"Other"
"Grad"		"Other"
"Grad"		"Other"
"Grad"		"Other"
"Grad"		"Other"
"Grad"		"Other"
"Grad"		"Other"
"Grad"		"Other"
"Grad"		"Other"
"Grad"		"Other"
"Grad"		"Other"
"Grad"		"Other"
"Grad"		"Other"
"Grad"		"Other"
"Grad"		"Other"
"Grad"		"Other"
"Grad"		"Other"
"Grad"		"Other"
"Grad"		"Other"
"Grad"		"Other"
"Grad"		"Other"
"Grad"		"Other"
"Grad"		"Other"
"Grad"		"Other"
"Grad"		"Other"
"Grad"		"Other"
"Grad"		"Other"
"Grad"		"Other"
"Grad"		"Other"
"Grad"		"Other"
"Grad"		"Other"
"Grad"		"Other"
"Grad"		"Other"
"Grad"		"Other"
"Grad"		"Other"
"Grad"		"Other"
"Grad"		"Other"
"Grad"		"Other"
"Grad"		"Other"
"Grad"		"Other"
"Grad"		"Other"
"Grad"		"Other"
"Grad"		"Other"
"Grad"		"Other"
"Grad"		"Other"
"Grad"		"Other"
"Grad"		"Other"
"Grad"		"Other"
"Grad"		"Other"
"Grad"		"Other"
"Grad"		"Other"
"Grad"		
"Grad"		
"Grad"		
"Grad"		
"Grad"		
"Grad"		
"Grad"		
"Grad"	"Transgender"	"White"
"Grad"	"Transgender"	"White"
"Grad"	"Transgender"	"White"
"Early Career"	"Female"	"Black"
"Early Career"	"Female"	"Black"
"Early Career"	"Female"	"Black"
"Early Career"	"Female"	"Black"
"Early Career"	"Female"	"Black"
"Early Career"	"Female"	"Black"
"Early Career"	"Female"	"Black"
"Early Career"	"Female"	"Black"
"Early Career"	"Female"	"Black"
"Early Career"	"Female"	"Black"
"Early Career"	"Female"	"Native American"
"Early Career"	"Female"	"Native American"
"Early Career"	"Female"	"Native American"
"Early Career"	"Female"	"Asian"
"Early Career"	"Female"	"Asian"
"Early Career"	"Female"	"Asian"
"Early Career"	"Female"	"Asian"
"Early Career"	"Female"	"Asian"
"Early Career"	"Female"	"Asian"
"Early Career"	"Female"	"Asian"
"Early Career"	"Female"	"Asian"
"Early Career"	"Female"	"Asian"
"Early Career"	"Female"	"Asian"
"Early Career"	"Female"	"Asian"
"Early Career"	"Female"	"Asian"
"Early Career"	"Female"	"Asian"
"Early Career"	"Female"	"Asian"
"Early Career"	"Female"	"Asian"
"Early Career"	"Female"	"Asian"
"Early Career"	"Female"	"Asian"
"Early Career"	"Female"	"Asian"
"Early Career"	"Female"	"Asian"
"Early Career"	"Female"	"Asian"
"Early Career"	"Female"	"Asian"
"Early Career"	"Female"	"Asian"
"Early Career"	"Female"	"Asian"
"Early Career"	"Female"	"Asian"
"Early Career"	"Female"	"Asian"
"Early Career"	"Female"	"Asian"
"Early Career"	"Female"	"Asian"
"Early Career"	"Female"	"White"
"Early Career"	"Female"	"White"
"Early Career"	"Female"	"White"
"Early Career"	"Female"	"White"
"Early Career"	"Female"	"White"
"Early Career"	"Female"	"White"
"Early Career"	"Female"	"White"
"Early Career"	"Female"	"White"
"Early Career"	"Female"	"White"
"Early Career"	"Female"	"White"
"Early Career"	"Female"	"White"
"Early Career"	"Female"	"White"
"Early Career"	"Female"	"White"
"Early Career"	"Female"	"White"
"Early Career"	"Female"	"White"
"Early Career"	"Female"	"White"
"Early Career"	"Female"	"White"
"Early Career"	"Female"	"White"
"Early Career"	"Female"	"White"
"Early Career"	"Female"	"White"
"Early Career"	"Female"	"White"
"Early Career"	"Female"	"White"
"Early Career"	"Female"	"White"
"Early Career"	"Female"	"White"
"Early Career"	"Female"	"White"
"Early Career"	"Female"	"White"
"Early Career"	"Female"	"White"
"Early Career"	"Female"	"White"
"Early Career"	"Female"	"White"
"Early Career"	"Female"	"White"
"Early Career"	"Female"	"White"
"Early Career"	"Female"	"White"
"Early Career"	"Female"	"White"
"Early Career"	"Female"	"White"
"Early Career"	"Female"	"White"
"Early Career"	"Female"	"White"
"Early Career"	"Female"	"White"
"Early Career"	"Female"	"White"
"Early Career"	"Female"	"White"
"Early Career"	"Female"	"White"
"Early Career"	"Female"	"White"
"Early Career"	"Female"	"White"
"Early Career"	"Female"	"White"
"Early Career"	"Female"	"White"
"Early Career"	"Female"	"White"
"Early Career"	"Female"	"White"
"Early Career"	"Female"	"White"
"Early Career"	"Female"	"White"
"Early Career"	"Female"	"White"
"Early Career"	"Female"	"White"
"Early Career"	"Female"	"White"
"Early Career"	"Female"	"White"
"Early Career"	"Female"	"White"
"Early Career"	"Female"	"White"
"Early Career"	"Female"	"White"
"Early Career"	"Female"	"White"
"Early Career"	"Female"	"White"
"Early Career"	"Female"	"White"
"Early Career"	"Female"	"White"
"Early Career"	"Female"	"White"
"Early Career"	"Female"	"White"
"Early Career"	"Female"	"White"
"Early Career"	"Female"	"White"
"Early Career"	"Female"	"White"
"Early Career"	"Female"	"White"
"Early Career"	"Female"	"White"
"Early Career"	"Female"	"White"
"Early Career"	"Female"	"White"
"Early Career"	"Female"	"White"
"Early Career"	"Female"	"White"
"Early Career"	"Female"	"White"
"Early Career"	"Female"	"White"
"Early Career"	"Female"	"White"
"Early Career"	"Female"	"White"
"Early Career"	"Female"	"White"
"Early Career"	"Female"	"White"
"Early Career"	"Female"	"White"
"Early Career"	"Female"	"White"
"Early Career"	"Female"	"White"
"Early Career"	"Female"	"White"
"Early Career"	"Female"	"White"
"Early Career"	"Female"	"White"
"Early Career"	"Female"	"White"
"Early Career"	"Female"	"White"
"Early Career"	"Female"	"White"
"Early Career"	"Female"	"White"
"Early Career"	"Female"	"White"
"Early Career"	"Female"	"White"
"Early Career"	"Female"	"White"
"Early Career"	"Female"	"White"
"Early Career"	"Female"	"White"
"Early Career"	"Female"	"White"
"Early Career"	"Female"	"White"
"Early Career"	"Female"	"White"
"Early Career"	"Female"	"White"
"Early Career"	"Female"	"White"
"Early Career"	"Female"	"White"
"Early Career"	"Female"	"White"
"Early Career"	"Female"	"White"
"Early Career"	"Female"	"White"
"Early Career"	"Female"	"White"
"Early Career"	"Female"	"White"
"Early Career"	"Female"	"White"
"Early Career"	"Female"	"White"
"Early Career"	"Female"	"White"
"Early Career"	"Female"	"White"
"Early Career"	"Female"	"White"
"Early Career"	"Female"	"White"
"Early Career"	"Female"	"White"
"Early Career"	"Female"	"White"
"Early Career"	"Female"	"White"
"Early Career"	"Female"	"White"
"Early Career"	"Female"	"White"
"Early Career"	"Female"	"White"
"Early Career"	"Female"	"White"
"Early Career"	"Female"	"White"
"Early Career"	"Female"	"White"
"Early Career"	"Female"	"White"
"Early Career"	"Female"	"White"
"Early Career"	"Female"	"White"
"Early Career"	"Female"	"White"
"Early Career"	"Female"	"White"
"Early Career"	"Female"	"White"
"Early Career"	"Female"	"White"
"Early Career"	"Female"	"White"
"Early Career"	"Female"	"White"
"Early Career"	"Female"	"White"
"Early Career"	"Female"	"White"
"Early Career"	"Female"	"White"
"Early Career"	"Female"	"White"
"Early Career"	"Female"	"Latino"
"Early Career"	"Female"	"Latino"
"Early Career"	"Female"	"Latino"
"Early Career"	"Female"	"Latino"
"Early Career"	"Female"	"Arab"
"Early Career"	"Female"	"Arab"
"Early Career"	"Female"	"Arab"
"Early Career"	"Female"	"Other"
"Early Career"	"Female"	"Other"
"Early Career"	"Female"	"Other"
"Early Career"	"Female"	"Other"
"Early Career"	"Female"	"Other"
"Early Career"	"Female"	"Other"
"Early Career"	"Female"	"Other"
"Early Career"	"Female"	"Other"
"Early Career"	"Female"	"Other"
"Early Career"	"Female"	"Other"
"Early Career"	"Female"	"Other"
"Early Career"	"Female"	"Other"
"Early Career"	"Female"	
"Early Career"	"Female"	
"Early Career"	"Female"	
"Early Career"	"Female"	
"Early Career"	"Female"	
"Early Career"	"Female"	
"Early Career"	"Female"	
"Early Career"	"Female"	
"Early Career"	"Female"	
"Early Career"	"Female"	
"Early Career"	"Female"	
"Early Career"	"Female"	
"Early Career"	"Female"	
"Early Career"	"Female"	
"Early Career"	"Male"	"Black"
"Early Career"	"Male"	"Black"
"Early Career"	"Male"	"Black"
"Early Career"	"Male"	"Native American"
"Early Career"	"Male"	"Asian"
"Early Career"	"Male"	"Asian"
"Early Career"	"Male"	"Asian"
"Early Career"	"Male"	"Asian"
"Early Career"	"Male"	"Asian"
"Early Career"	"Male"	"Asian"
"Early Career"	"Male"	"Asian"
"Early Career"	"Male"	"Asian"
"Early Career"	"Male"	"Asian"
"Early Career"	"Male"	"Asian"
"Early Career"	"Male"	"Asian"
"Early Career"	"Male"	"Asian"
"Early Career"	"Male"	"Asian"
"Early Career"	"Male"	"Asian"
"Early Career"	"Male"	"Asian"
"Early Career"	"Male"	"Asian"
"Early Career"	"Male"	"Asian"
"Early Career"	"Male"	"White"
"Early Career"	"Male"	"White"
"Early Career"	"Male"	"White"
"Early Career"	"Male"	"White"
"Early Career"	"Male"	"White"
"Early Career"	"Male"	"White"
"Early Career"	"Male"	"White"
"Early Career"	"Male"	"White"
"Early Career"	"Male"	"White"
"Early Career"	"Male"	"White"
"Early Career"	"Male"	"White"
"Early Career"	"Male"	"White"
"Early Career"	"Male"	"White"
"Early Career"	"Male"	"White"
"Early Career"	"Male"	"White"
"Early Career"	"Male"	"White"
"Early Career"	"Male"	"White"
"Early Career"	"Male"	"White"
"Early Career"	"Male"	"White"
"Early Career"	"Male"	"White"
"Early Career"	"Male"	"White"
"Early Career"	"Male"	"White"
"Early Career"	"Male"	"White"
"Early Career"	"Male"	"White"
"Early Career"	"Male"	"White"
"Early Career"	"Male"	"White"
"Early Career"	"Male"	"White"
"Early Career"	"Male"	"White"
"Early Career"	"Male"	"White"
"Early Career"	"Male"	"White"
"Early Career"	"Male"	"White"
"Early Career"	"Male"	"White"
"Early Career"	"Male"	"White"
"Early Career"	"Male"	"White"
"Early Career"	"Male"	"White"
"Early Career"	"Male"	"White"
"Early Career"	"Male"	"White"
"Early Career"	"Male"	"White"
"Early Career"	"Male"	"White"
"Early Career"	"Male"	"White"
"Early Career"	"Male"	"White"
"Early Career"	"Male"	"White"
"Early Career"	"Male"	"White"
"Early Career"	"Male"	"White"
"Early Career"	"Male"	"White"
"Early Career"	"Male"	"White"
"Early Career"	"Male"	"White"
"Early Career"	"Male"	"White"
"Early Career"	"Male"	"White"
"Early Career"	"Male"	"White"
"Early Career"	"Male"	"White"
"Early Career"	"Male"	"White"
